url,file_name,segment_number,bit_rate,file_size
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s14.m4s,BigBuckBunny_10s14.m4s,14,bunny_317328bps,468539
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s15.m4s,BigBuckBunny_10s15.m4s,15,bunny_317328bps,395791
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s16.m4s,BigBuckBunny_10s16.m4s,16,bunny_317328bps,373659
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s17.m4s,BigBuckBunny_10s17.m4s,17,bunny_317328bps,391433
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s18.m4s,BigBuckBunny_10s18.m4s,18,bunny_317328bps,330724
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s19.m4s,BigBuckBunny_10s19.m4s,19,bunny_317328bps,456443
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s20.m4s,BigBuckBunny_10s20.m4s,20,bunny_317328bps,347647
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s21.m4s,BigBuckBunny_10s21.m4s,21,bunny_317328bps,364709
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s22.m4s,BigBuckBunny_10s22.m4s,22,bunny_317328bps,463226
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s23.m4s,BigBuckBunny_10s23.m4s,23,bunny_317328bps,330158
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s24.m4s,BigBuckBunny_10s24.m4s,24,bunny_317328bps,314689
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s25.m4s,BigBuckBunny_10s25.m4s,25,bunny_317328bps,446473
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s26.m4s,BigBuckBunny_10s26.m4s,26,bunny_317328bps,391482
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s27.m4s,BigBuckBunny_10s27.m4s,27,bunny_317328bps,392696
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s28.m4s,BigBuckBunny_10s28.m4s,28,bunny_317328bps,459366
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s29.m4s,BigBuckBunny_10s29.m4s,29,bunny_317328bps,331089
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s30.m4s,BigBuckBunny_10s30.m4s,30,bunny_317328bps,375433
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s31.m4s,BigBuckBunny_10s31.m4s,31,bunny_317328bps,413247
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s32.m4s,BigBuckBunny_10s32.m4s,32,bunny_317328bps,461949
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s33.m4s,BigBuckBunny_10s33.m4s,33,bunny_317328bps,438607
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s34.m4s,BigBuckBunny_10s34.m4s,34,bunny_317328bps,404086
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s35.m4s,BigBuckBunny_10s35.m4s,35,bunny_317328bps,445154
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s36.m4s,BigBuckBunny_10s36.m4s,36,bunny_317328bps,458804
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s37.m4s,BigBuckBunny_10s37.m4s,37,bunny_317328bps,454653
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s38.m4s,BigBuckBunny_10s38.m4s,38,bunny_317328bps,343460
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s39.m4s,BigBuckBunny_10s39.m4s,39,bunny_317328bps,230305
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s40.m4s,BigBuckBunny_10s40.m4s,40,bunny_317328bps,327147
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s41.m4s,BigBuckBunny_10s41.m4s,41,bunny_317328bps,332153
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s42.m4s,BigBuckBunny_10s42.m4s,42,bunny_317328bps,453374
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s43.m4s,BigBuckBunny_10s43.m4s,43,bunny_317328bps,459906
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s44.m4s,BigBuckBunny_10s44.m4s,44,bunny_317328bps,455420
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s45.m4s,BigBuckBunny_10s45.m4s,45,bunny_317328bps,373537
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s46.m4s,BigBuckBunny_10s46.m4s,46,bunny_317328bps,378569
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s47.m4s,BigBuckBunny_10s47.m4s,47,bunny_317328bps,396678
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s48.m4s,BigBuckBunny_10s48.m4s,48,bunny_317328bps,360755
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s49.m4s,BigBuckBunny_10s49.m4s,49,bunny_317328bps,259873
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s50.m4s,BigBuckBunny_10s50.m4s,50,bunny_317328bps,325915
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s51.m4s,BigBuckBunny_10s51.m4s,51,bunny_317328bps,486745
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s52.m4s,BigBuckBunny_10s52.m4s,52,bunny_317328bps,479109
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s53.m4s,BigBuckBunny_10s53.m4s,53,bunny_317328bps,475455
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s54.m4s,BigBuckBunny_10s54.m4s,54,bunny_317328bps,481419
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s55.m4s,BigBuckBunny_10s55.m4s,55,bunny_317328bps,488158
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s56.m4s,BigBuckBunny_10s56.m4s,56,bunny_317328bps,487116
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s57.m4s,BigBuckBunny_10s57.m4s,57,bunny_317328bps,475630
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s58.m4s,BigBuckBunny_10s58.m4s,58,bunny_317328bps,357475
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_317328bps/BigBuckBunny_10s59.m4s,BigBuckBunny_10s59.m4s,59,bunny_317328bps,205444
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s0.m4s,BigBuckBunny_10s0.m4s,0,bunny_2884382bps,20
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s1.m4s,BigBuckBunny_10s1.m4s,1,bunny_2884382bps,4611929
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s2.m4s,BigBuckBunny_10s2.m4s,2,bunny_2884382bps,3941198
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s3.m4s,BigBuckBunny_10s3.m4s,3,bunny_2884382bps,3774186
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s4.m4s,BigBuckBunny_10s4.m4s,4,bunny_2884382bps,4904431
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s5.m4s,BigBuckBunny_10s5.m4s,5,bunny_2884382bps,4527947
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s6.m4s,BigBuckBunny_10s6.m4s,6,bunny_2884382bps,3634053
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s7.m4s,BigBuckBunny_10s7.m4s,7,bunny_2884382bps,3470702
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s8.m4s,BigBuckBunny_10s8.m4s,8,bunny_2884382bps,3902328
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s9.m4s,BigBuckBunny_10s9.m4s,9,bunny_2884382bps,2247103
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s10.m4s,BigBuckBunny_10s10.m4s,10,bunny_2884382bps,1673497
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s11.m4s,BigBuckBunny_10s11.m4s,11,bunny_2884382bps,2487112
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s12.m4s,BigBuckBunny_10s12.m4s,12,bunny_2884382bps,3690455
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s13.m4s,BigBuckBunny_10s13.m4s,13,bunny_2884382bps,3564555
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s14.m4s,BigBuckBunny_10s14.m4s,14,bunny_2884382bps,3791533
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s15.m4s,BigBuckBunny_10s15.m4s,15,bunny_2884382bps,3514829
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s16.m4s,BigBuckBunny_10s16.m4s,16,bunny_2884382bps,2913036
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s17.m4s,BigBuckBunny_10s17.m4s,17,bunny_2884382bps,3293217
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s18.m4s,BigBuckBunny_10s18.m4s,18,bunny_2884382bps,2584789
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s19.m4s,BigBuckBunny_10s19.m4s,19,bunny_2884382bps,4334316
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s20.m4s,BigBuckBunny_10s20.m4s,20,bunny_2884382bps,3159574
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s21.m4s,BigBuckBunny_10s21.m4s,21,bunny_2884382bps,2793532
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s22.m4s,BigBuckBunny_10s22.m4s,22,bunny_2884382bps,3849380
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s23.m4s,BigBuckBunny_10s23.m4s,23,bunny_2884382bps,2992483
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s24.m4s,BigBuckBunny_10s24.m4s,24,bunny_2884382bps,2366129
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s25.m4s,BigBuckBunny_10s25.m4s,25,bunny_2884382bps,4350486
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s26.m4s,BigBuckBunny_10s26.m4s,26,bunny_2884382bps,3565308
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s27.m4s,BigBuckBunny_10s27.m4s,27,bunny_2884382bps,3368099
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s28.m4s,BigBuckBunny_10s28.m4s,28,bunny_2884382bps,4572949
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s29.m4s,BigBuckBunny_10s29.m4s,29,bunny_2884382bps,3453318
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s30.m4s,BigBuckBunny_10s30.m4s,30,bunny_2884382bps,3236846
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s31.m4s,BigBuckBunny_10s31.m4s,31,bunny_2884382bps,4076985
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s32.m4s,BigBuckBunny_10s32.m4s,32,bunny_2884382bps,4594315
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s33.m4s,BigBuckBunny_10s33.m4s,33,bunny_2884382bps,4175503
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s34.m4s,BigBuckBunny_10s34.m4s,34,bunny_2884382bps,3121227
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s35.m4s,BigBuckBunny_10s35.m4s,35,bunny_2884382bps,4600384
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s36.m4s,BigBuckBunny_10s36.m4s,36,bunny_2884382bps,4782149
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s37.m4s,BigBuckBunny_10s37.m4s,37,bunny_2884382bps,4727740
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s38.m4s,BigBuckBunny_10s38.m4s,38,bunny_2884382bps,3564012
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s39.m4s,BigBuckBunny_10s39.m4s,39,bunny_2884382bps,1872224
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s40.m4s,BigBuckBunny_10s40.m4s,40,bunny_2884382bps,2606334
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s41.m4s,BigBuckBunny_10s41.m4s,41,bunny_2884382bps,2502197
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s42.m4s,BigBuckBunny_10s42.m4s,42,bunny_2884382bps,3485678
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s43.m4s,BigBuckBunny_10s43.m4s,43,bunny_2884382bps,4376868
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s44.m4s,BigBuckBunny_10s44.m4s,44,bunny_2884382bps,4224180
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s45.m4s,BigBuckBunny_10s45.m4s,45,bunny_2884382bps,2781788
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s46.m4s,BigBuckBunny_10s46.m4s,46,bunny_2884382bps,2733864
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s47.m4s,BigBuckBunny_10s47.m4s,47,bunny_2884382bps,4230565
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s48.m4s,BigBuckBunny_10s48.m4s,48,bunny_2884382bps,2892655
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s49.m4s,BigBuckBunny_10s49.m4s,49,bunny_2884382bps,2137876
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s50.m4s,BigBuckBunny_10s50.m4s,50,bunny_2884382bps,3226022
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s51.m4s,BigBuckBunny_10s51.m4s,51,bunny_2884382bps,4875548
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s52.m4s,BigBuckBunny_10s52.m4s,52,bunny_2884382bps,4981981
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s53.m4s,BigBuckBunny_10s53.m4s,53,bunny_2884382bps,4846958
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s54.m4s,BigBuckBunny_10s54.m4s,54,bunny_2884382bps,4704085
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s55.m4s,BigBuckBunny_10s55.m4s,55,bunny_2884382bps,4916078
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s56.m4s,BigBuckBunny_10s56.m4s,56,bunny_2884382bps,4975914
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s57.m4s,BigBuckBunny_10s57.m4s,57,bunny_2884382bps,5042637
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s58.m4s,BigBuckBunny_10s58.m4s,58,bunny_2884382bps,2656000
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2884382bps/BigBuckBunny_10s59.m4s,BigBuckBunny_10s59.m4s,59,bunny_2884382bps,1348668
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_252988bps/BigBuckBunny_10s0.m4s,BigBuckBunny_10s0.m4s,0,bunny_252988bps,20
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_252988bps/BigBuckBunny_10s1.m4s,BigBuckBunny_10s1.m4s,1,bunny_252988bps,339235
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_252988bps/BigBuckBunny_10s2.m4s,BigBuckBunny_10s2.m4s,2,bunny_252988bps,332258
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_252988bps/BigBuckBunny_10s3.m4s,BigBuckBunny_10s3.m4s,3,bunny_252988bps,306014
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_252988bps/BigBuckBunny_10s4.m4s,BigBuckBunny_10s4.m4s,4,bunny_252988bps,362926
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_252988bps/BigBuckBunny_10s5.m4s,BigBuckBunny_10s5.m4s,5,bunny_252988bps,355355
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_252988bps/BigBuckBunny_10s6.m4s,BigBuckBunny_10s6.m4s,6,bunny_252988bps,298059
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_252988bps/BigBuckBunny_10s7.m4s,BigBuckBunny_10s7.m4s,7,bunny_252988bps,308266
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_252988bps/BigBuckBunny_10s8.m4s,BigBuckBunny_10s8.m4s,8,bunny_252988bps,303262
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_252988bps/BigBuckBunny_10s9.m4s,BigBuckBunny_10s9.m4s,9,bunny_252988bps,261421
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_252988bps/BigBuckBunny_10s10.m4s,BigBuckBunny_10s10.m4s,10,bunny_252988bps,222165
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_252988bps/BigBuckBunny_10s11.m4s,BigBuckBunny_10s11.m4s,11,bunny_252988bps,300066
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_252988bps/BigBuckBunny_10s12.m4s,BigBuckBunny_10s12.m4s,12,bunny_252988bps,342553
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_252988bps/BigBuckBunny_10s13.m4s,BigBuckBunny_10s13.m4s,13,bunny_252988bps,343178
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_252988bps/BigBuckBunny_10s14.m4s,BigBuckBunny_10s14.m4s,14,bunny_252988bps,359322
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_252988bps/BigBuckBunny_10s15.m4s,BigBuckBunny_10s15.m4s,15,bunny_252988bps,312648
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_252988bps/BigBuckBunny_10s16.m4s,BigBuckBunny_10s16.m4s,16,bunny_252988bps,293352
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_252988bps/BigBuckBunny_10s17.m4s,BigBuckBunny_10s17.m4s,17,bunny_252988bps,322747
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_252988bps/BigBuckBunny_10s18.m4s,BigBuckBunny_10s18.m4s,18,bunny_252988bps,280619
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_252988bps/BigBuckBunny_10s19.m4s,BigBuckBunny_10s19.m4s,19,bunny_252988bps,348843
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_252988bps/BigBuckBunny_10s20.m4s,BigBuckBunny_10s20.m4s,20,bunny_252988bps,284820
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_252988bps/BigBuckBunny_10s21.m4s,BigBuckBunny_10s21.m4s,21,bunny_252988bps,304541
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_252988bps/BigBuckBunny_10s22.m4s,BigBuckBunny_10s22.m4s,22,bunny_252988bps,361484
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_252988bps/BigBuckBunny_10s23.m4s,BigBuckBunny_10s23.m4s,23,bunny_252988bps,271181
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_252988bps/BigBuckBunny_10s24.m4s,BigBuckBunny_10s24.m4s,24,bunny_252988bps,282975
